seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	10339474	10339503	30	*	X26795	100422925	10341089	10341161	73	+	1585	upstream	1585	MIR4322
chr19	10395679	10395828	150	*	X26811	3386	10397643	10399260	1618	+	1814	upstream	1814	ICAM4
chr19	10396669	10396848	180	*	X26812	3386	10397643	10399260	1618	+	794	upstream	794	ICAM4
chr19	10427268	10427603	336	*	X26813	112812	10416066	10426691	10626	-	576	upstream	576	FDX2
chr19	10445422	10445542	121	*	X26832	125950	10426889	10444314	17426	-	1107	upstream	1107	RAVER1
chr19	10445962	10446138	177	*	X26833	125950	10426889	10444314	17426	-	1647	upstream	1647	RAVER1
chr19	10662568	10662630	63	*	X26892	100302226	10662798	10662880	83	+	167	upstream	167	MIR1238
chr19	10662718	10662732	15	*	X26893	100302226	10662798	10662880	83	+	65	upstream	65	MIR1238
chr19	10662805	10662909	105	*	X26894	100302226	10662798	10662880	83	+	0	overlapEnd	6	MIR1238
chr19	10889982	10890136	155	*	X26962	100616425	10890930	10891011	82	+	793	upstream	793	MIR4748
chr19	10890666	10890691	26	*	X26963	100616425	10890930	10891011	82	+	238	upstream	238	MIR4748
chr19	10890887	10891051	165	*	X26964	100616425	10890930	10891011	82	+	0	includeFeature	0	MIR4748
chr19	12775544	12775630	87	*	X27199	84292	12777618	12786646	9029	+	1987	upstream	1987	WDR83
chr19	12775826	12775924	99	*	X27200	84292	12777618	12786646	9029	+	1693	upstream	1693	WDR83
chr19	12817162	12817461	300	*	X27228	26810	12817263	12817332	70	-	0	includeFeature	0	SNORD41
chr19	13054452	13054751	300	*	X27279	5886	13056628	13064457	7830	+	1876	upstream	1876	RAD23A
chr19	13054779	13054875	97	*	X27280	5886	13056628	13064457	7830	+	1752	upstream	1752	RAD23A
chr19	13873736	13873869	134	*	X27318	84245	13875337	13885096	9760	+	1467	upstream	1467	MRI1
chr19	14229783	14229890	108	*	X27364	5566	14202507	14228559	26053	-	1223	upstream	1223	PRKACA
chr19	16243102	16243251	150	*	X27610	84941	16244838	16269377	24540	+	1586	upstream	1586	HSH2D
chr19	16244707	16244826	120	*	X27611	84941	16244838	16269377	24540	+	11	upstream	11	HSH2D
chr19	17324113	17324247	135	*	X27896	55850	17326155	17330638	4484	+	1907	upstream	1907	USE1
chr19	17972032	17972166	135	*	X27983	26780	17973397	17973529	133	+	1230	upstream	1230	SNORA68
chr19	17972316	17972402	87	*	X27984	26780	17973397	17973529	133	+	994	upstream	994	SNORA68
chr19	17972478	17972627	150	*	X27985	26780	17973397	17973529	133	+	769	upstream	769	SNORA68
chr19	17972718	17972942	225	*	X27986	26780	17973397	17973529	133	+	454	upstream	454	SNORA68
chr19	17973502	17973771	270	*	X27987	26780	17973397	17973529	133	+	0	overlapEnd	104	SNORA68
chr19	19741240	19741316	77	*	X28326	9170	19734466	19739739	5274	-	1500	upstream	1500	LPAR2
chr19	19755899	19756033	135	*	X28341	51291	19740285	19754455	14171	-	1443	upstream	1443	GMIP
chr19	19756124	19756288	165	*	X28342	51291	19740285	19754455	14171	-	1668	upstream	1668	GMIP
chr19	19756319	19756483	165	*	X28343	51291	19740285	19754455	14171	-	1863	upstream	1863	GMIP
chr19	21933547	21933691	145	*	X28380	641367	21933547	21936240	2694	+	0	inside	0	CCNYL6
chr19	34917397	34917536	140	*	X28481	10054	34919268	34960798	41531	+	1731	upstream	1731	UBA2
chr19	36156968	36157066	99	*	X28565	11045	36157715	36169367	11653	+	648	upstream	648	UPK1A
chr19	41814175	41814294	120	*	X29114	90324	41816094	41830788	14695	+	1799	upstream	1799	CCDC97
chr19	41934756	41934896	141	*	X29154	374907	41931264	41934635	3372	-	120	upstream	120	B3GNT8
chr19	42385329	42385552	224	*	X29169	9138	42387267	42434296	47030	+	1714	upstream	1714	ARHGEF1
chr19	44115888	44115990	103	*	X29337	100170229	44116253	44118650	2398	+	262	upstream	262	SRRM5
chr19	44116006	44116155	150	*	X29338	100170229	44116253	44118650	2398	+	97	upstream	97	SRRM5
chr19	45407279	45407524	246	*	X29417	348	45409039	45412650	3612	+	1514	upstream	1514	APOE
chr19	45540733	45540757	25	*	X29443	11129	45542298	45574214	31917	+	1540	upstream	1540	CLASRP
chr19	45541042	45541176	135	*	X29444	11129	45542298	45574214	31917	+	1121	upstream	1121	CLASRP
chr19	45594359	45594493	135	*	X29480	284352	45596431	45650543	54113	+	1937	upstream	1937	PPP1R37
chr19	46177520	46177654	135	*	X29548	693227	46178186	46178282	97	+	531	upstream	531	MIR642A
chr19	47214302	47214421	120	*	X29676	100422913	47212550	47212602	53	-	1699	upstream	1699	MIR320E
chr19	47729112	47729147	36	*	X29807	100422899	47730199	47730278	80	+	1051	upstream	1051	MIR3190
chr19	48257612	48257743	132	*	X29891	692091	48259110	48259219	110	+	1366	upstream	1366	SNORD23
chr19	48257989	48258227	239	*	X29892	692091	48259110	48259219	110	+	882	upstream	882	SNORD23
chr19	48258302	48258341	40	*	X29893	692091	48259110	48259219	110	+	768	upstream	768	SNORD23
chr19	48258485	48258601	117	*	X29894	692091	48259110	48259219	110	+	508	upstream	508	SNORD23
chr19	48957184	48957189	6	*	X29945	3770	48958964	48969367	10404	+	1774	upstream	1774	KCNJ14
chr19	48957773	48957913	141	*	X29946	3770	48958964	48969367	10404	+	1050	upstream	1050	KCNJ14
chr19	48959119	48959343	225	*	X29947	3770	48958964	48969367	10404	+	0	inside	154	KCNJ14
chr19	49117290	49117327	38	*	X29952	54854	49103857	49116694	12838	-	595	upstream	595	FAM83E
chr19	49117545	49117846	302	*	X29953	54854	49103857	49116694	12838	-	850	upstream	850	FAM83E
chr19	49118175	49118354	180	*	X29954	54854	49103857	49116694	12838	-	1480	upstream	1480	FAM83E
chr19	49118361	49118579	219	*	X29955	54854	49103857	49116694	12838	-	1666	upstream	1666	FAM83E
chr19	49118676	49118825	150	*	X29956	54854	49103857	49116694	12838	-	1981	upstream	1981	FAM83E
chr19	49120695	49120814	120	*	X29960	56848	49122548	49133974	11427	+	1733	upstream	1733	SPHK2
chr19	49991643	49991747	105	*	X30029	26819	49993223	49993304	82	+	1475	upstream	1475	SNORD32A
chr19	49993608	49993814	207	*	X30030	26818	49993874	49993956	83	+	59	upstream	59	SNORD33
chr19	49993608	49993814	207	*	X30030	26817	49994164	49994229	66	+	349	upstream	349	SNORD34
chr19	49993608	49993814	207	*	X30030	26816	49994432	49994517	86	+	617	upstream	617	SNORD35A
chr19	49993953	49994072	120	*	X30031	26818	49993874	49993956	83	+	0	overlapEnd	78	SNORD33
chr19	49993953	49994072	120	*	X30031	26817	49994164	49994229	66	+	91	upstream	91	SNORD34
chr19	49993953	49994072	120	*	X30031	26816	49994432	49994517	86	+	359	upstream	359	SNORD35A
chr19	49994478	49994629	152	*	X30032	26816	49994432	49994517	86	+	0	overlapEnd	45	SNORD35A
chr19	50000724	50000744	21	*	X30034	84546	50000976	50001062	87	+	231	upstream	231	SNORD35B
chr19	50166289	50166483	195	*	X30087	83596	50168399	50177173	8775	+	1915	upstream	1915	BCL2L12
chr19	50166493	50166582	90	*	X30088	83596	50168399	50177173	8775	+	1816	upstream	1816	BCL2L12
chr19	50183673	50183772	100	*	X30089	100847074	50185328	50185411	84	+	1555	upstream	1555	MIR5088
chr19	50183848	50183955	108	*	X30090	100847074	50185328	50185411	84	+	1372	upstream	1372	MIR5088
chr19	50185309	50185638	330	*	X30091	100847074	50185328	50185411	84	+	0	includeFeature	0	MIR5088
chr19	50190148	50190213	66	*	X30101	199800	50191942	50194247	2306	+	1728	upstream	1728	ADM5
chr19	50190484	50190605	122	*	X30102	199800	50191942	50194247	2306	+	1336	upstream	1336	ADM5
chr19	50190979	50191434	456	*	X30103	199800	50191942	50194247	2306	+	507	upstream	507	ADM5
chr19	50191465	50191563	99	*	X30104	199800	50191942	50194247	2306	+	378	upstream	378	ADM5
chr19	50191705	50191910	206	*	X30105	199800	50191942	50194247	2306	+	31	upstream	31	ADM5
chr19	50192299	50192409	111	*	X30106	126129	50194365	50216988	22624	+	1955	upstream	1955	CPT1C
chr19	50192620	50192682	63	*	X30107	126129	50194365	50216988	22624	+	1682	upstream	1682	CPT1C
chr19	50429845	50429964	120	*	X30193	22809	50431959	50437193	5235	+	1994	upstream	1994	ATF5
chr19	50430079	50430228	150	*	X30194	22809	50431959	50437193	5235	+	1730	upstream	1730	ATF5
chr19	50433820	50433992	173	*	X30195	23636	50410084	50432988	22905	-	831	upstream	831	NUP62
chr19	50433820	50433992	173	*	X30195	259307	50390639	50432988	42350	-	831	upstream	831	IL4I1
chr19	50434097	50434169	73	*	X30196	23636	50410084	50432988	22905	-	1108	upstream	1108	NUP62
chr19	50434097	50434169	73	*	X30196	259307	50390639	50432988	42350	-	1108	upstream	1108	IL4I1
chr19	50434302	50434427	126	*	X30197	23636	50410084	50432988	22905	-	1313	upstream	1313	NUP62
chr19	50434302	50434427	126	*	X30197	259307	50390639	50432988	42350	-	1313	upstream	1313	IL4I1
chr19	50434302	50434427	126	*	X30197	100616483	50436321	50436394	74	+	1893	upstream	1893	MIR4751
chr19	50436333	50436339	7	*	X30198	100616483	50436321	50436394	74	+	0	inside	11	MIR4751
chr19	51302171	51302470	300	*	X30265	692203	51302286	51302382	97	-	0	includeFeature	0	SNORD88B
chr19	51302591	51303025	435	*	X30266	692203	51302286	51302382	97	-	208	upstream	208	SNORD88B
chr19	51302591	51303025	435	*	X30266	692202	51302696	51302792	97	-	0	includeFeature	0	SNORD88A
chr19	51303476	51303625	150	*	X30267	692203	51302286	51302382	97	-	1093	upstream	1093	SNORD88B
chr19	51303476	51303625	150	*	X30267	692202	51302696	51302792	97	-	683	upstream	683	SNORD88A
chr19	51306019	51306198	180	*	X30268	692204	51305582	51305678	97	-	340	upstream	340	SNORD88C
chr19	55740413	55740511	99	*	X30443	255043	55738002	55740632	2631	-	0	inside	120	TMEM86B
chr19	55741001	55741008	8	*	X30444	255043	55738002	55740632	2631	-	368	upstream	368	TMEM86B
chr19	55741107	55741120	14	*	X30445	255043	55738002	55740632	2631	-	474	upstream	474	TMEM86B
chr19	55741226	55741417	192	*	X30446	255043	55738002	55740632	2631	-	593	upstream	593	TMEM86B
chr19	55741750	55741987	238	*	X30447	255043	55738002	55740632	2631	-	1117	upstream	1117	TMEM86B
chr19	55742018	55742032	15	*	X30448	255043	55738002	55740632	2631	-	1385	upstream	1385	TMEM86B
chr19	55742239	55742332	94	*	X30449	255043	55738002	55740632	2631	-	1606	upstream	1606	TMEM86B
chr19	55742363	55742419	57	*	X30450	255043	55738002	55740632	2631	-	1730	upstream	1730	TMEM86B
chr19	55742555	55742587	33	*	X30451	255043	55738002	55740632	2631	-	1922	upstream	1922	TMEM86B
chr19	55995059	55995108	50	*	X30501	57106	55996557	55998935	2379	+	1448	upstream	1448	NAT14
chr19	56164017	56164161	145	*	X30507	11338	56165416	56186082	20667	+	1254	upstream	1254	U2AF2
chr19	56185225	56185322	98	*	X30539	29924	56186561	56207133	20573	+	1238	upstream	1238	EPN1
chr19	58130331	58130450	120	*	X30618	10520	58131794	58154147	22354	+	1343	upstream	1343	ZNF211
chr19	58905959	58906108	150	*	X30669	646862	58907457	58908446	990	+	1348	upstream	1348	RNF225
chr19	58906184	58906543	360	*	X30670	646862	58907457	58908446	990	+	913	upstream	913	RNF225
chr19	58906712	58906840	129	*	X30671	646862	58907457	58908446	990	+	616	upstream	616	RNF225
chr19	59067490	59067714	225	*	X30697	27243	59062933	59066486	3554	-	1003	upstream	1003	CHMP2A
chr19	59067805	59068071	267	*	X30698	27243	59062933	59066486	3554	-	1318	upstream	1318	CHMP2A
chr2	10281775	10282029	255	*	X30774	348738	10281981	10350942	68962	+	0	overlapStart	0	NA
chr2	10282090	10282099	10	*	X30775	348738	10281981	10350942	68962	+	0	inside	108	NA
chr2	10282145	10282419	275	*	X30776	348738	10281981	10350942	68962	+	0	inside	163	NA
chr2	10334471	10334694	224	*	X30795	100422929	10332740	10332797	58	-	1673	upstream	1673	MIR4261
chr2	27549535	27549699	165	*	X31146	4358	27532360	27548547	16188	-	987	upstream	987	MPV17
chr2	27557957	27558040	84	*	X31148	100505624	27558409	27560670	2262	+	368	upstream	368	GTF3C2-AS1
chr2	27558130	27558324	195	*	X31149	100505624	27558409	27560670	2262	+	84	upstream	84	GTF3C2-AS1
chr2	27594385	27594519	135	*	X31157	8890	27587219	27593324	6106	-	1060	upstream	1060	EIF2B4
chr2	27616333	27616449	117	*	X31171	2498	27615490	27616443	954	-	0	overlapStart	0	FTH1P3
chr2	27663803	27663937	135	*	X31174	200634	27665233	27669348	4116	+	1295	upstream	1295	KRTCAP3
chr2	27664043	27664138	96	*	X31175	200634	27665233	27669348	4116	+	1094	upstream	1094	KRTCAP3
chr2	27664257	27664552	296	*	X31176	200634	27665233	27669348	4116	+	680	upstream	680	KRTCAP3
chr2	27664643	27664838	196	*	X31177	200634	27665233	27669348	4116	+	394	upstream	394	KRTCAP3
chr2	70315243	70315377	135	*	X31651	400960	70189395	70314147	124753	-	1095	upstream	1095	PCBP1-AS1
chr2	74590305	74590439	135	*	X31793	57835	74438731	74590554	151824	-	0	inside	114	SLC4A5
chr2	74590530	74590631	102	*	X31794	57835	74438731	74590554	151824	-	0	overlapStart	0	SLC4A5
chr2	74591869	74591951	83	*	X31795	57835	74438731	74590554	151824	-	1314	upstream	1314	SLC4A5
chr2	74592094	74592213	120	*	X31796	57835	74438731	74590554	151824	-	1539	upstream	1539	SLC4A5
chr2	74592485	74592663	179	*	X31797	57835	74438731	74590554	151824	-	1930	upstream	1930	SLC4A5
chr2	74753224	74753313	90	*	X31825	165545	74745258	74753408	8151	-	0	inside	94	DQX1
chr2	74753374	74753508	135	*	X31826	165545	74745258	74753408	8151	-	0	overlapStart	0	DQX1
chr2	74753594	74753611	18	*	X31827	165545	74745258	74753408	8151	-	185	upstream	185	DQX1
chr2	74753720	74753743	24	*	X31828	165545	74745258	74753408	8151	-	311	upstream	311	DQX1
chr2	74754664	74754798	135	*	X31829	165545	74745258	74753408	8151	-	1255	upstream	1255	DQX1
chr2	74754664	74754798	135	*	X31829	27429	74756532	74760683	4152	+	1733	upstream	1733	HTRA2
chr2	74758864	74759058	195	*	X31830	550	74753775	74756974	3200	-	1889	upstream	1889	AUP1
chr2	97525292	97525399	108	*	X32063	51239	97513724	97523756	10033	-	1535	upstream	1535	ANKRD39
chr2	135009890	135010030	141	*	X32540	4249	135011830	135212192	200363	+	1799	upstream	1799	MGAT5
chr2	203139426	203139545	120	*	X32925	692110	203141154	203141241	88	+	1608	upstream	1608	SNORD70
chr2	207648398	207648502	105	*	X32953	100422993	207647958	207648032	75	-	365	upstream	365	MIR3130-1
chr2	207649993	207650197	205	*	X32954	100422993	207647958	207648032	75	-	1960	upstream	1960	MIR3130-1
chr2	209118069	209118203	135	*	X32966	100507475	209119957	209120918	962	+	1753	upstream	1753	IDH1-AS1
chr2	219266424	219266603	180	*	X33070	407017	219267369	219267445	77	+	765	upstream	765	MIR26B
chr2	219266857	219266863	7	*	X33071	407017	219267369	219267445	77	+	505	upstream	505	MIR26B
chr2	219267254	219267403	150	*	X33072	407017	219267369	219267445	77	+	0	overlapStart	0	MIR26B
chr2	220084809	220085034	226	*	X33128	10058	220074488	220085174	10687	-	0	inside	139	ABCB6
chr2	220085650	220085799	150	*	X33129	10058	220074488	220085174	10687	-	475	upstream	475	ABCB6
chr2	220116070	220116159	90	*	X33144	80086	220117965	220136910	18946	+	1805	upstream	1805	TUBA4B
chr2	220116167	220116301	135	*	X33145	80086	220117965	220136910	18946	+	1663	upstream	1663	TUBA4B
chr2	232325295	232325414	120	*	X33344	25826	232325079	232325153	75	-	141	upstream	141	SNORD82
chr2	234184226	234184465	240	*	X33518	677775	234184372	234184649	278	+	0	overlapStart	0	SCARNA5
chr2	234196946	234197080	135	*	X33524	677772	234197322	234197587	266	+	241	upstream	241	SCARNA6
chr2	234197325	234197395	71	*	X33525	677772	234197322	234197587	266	+	0	inside	2	SCARNA6
chr2	241498235	241498275	41	*	X33683	285193	241499471	241503431	3961	+	1195	upstream	1195	DUSP28
chr2	242294073	242294207	135	*	X33776	9855	242295664	242434256	138593	+	1456	upstream	1456	FARP2
chr20	2443732	2443866	135	*	X33921	100113378	2443598	2443693	96	-	38	upstream	38	SNORD119
chr20	2444236	2444415	180	*	X33922	100113378	2443598	2443693	96	-	542	upstream	542	SNORD119
chr20	2635310	2635429	120	*	X33927	677831	2635713	2635844	132	+	283	upstream	283	SNORA51
chr20	2635670	2635789	120	*	X33928	677831	2635713	2635844	132	+	0	overlapStart	0	SNORA51
chr20	17944157	17944207	51	*	X34138	692086	17943353	17943589	237	-	567	upstream	567	SNORD17
chr20	33867220	33867369	150	*	X34507	101410538	33864136	33865960	1825	-	1259	upstream	1259	MMP24OS
chr20	33867220	33867369	150	*	X34507	55741	33703160	33865960	162801	-	1259	upstream	1259	EDEM2
chr20	33867490	33867648	159	*	X34508	101410538	33864136	33865960	1825	-	1529	upstream	1529	MMP24OS
chr20	33867490	33867648	159	*	X34508	55741	33703160	33865960	162801	-	1529	upstream	1529	EDEM2
chr20	36147513	36147647	135	*	X34738	4826	36149607	36152090	2484	+	1959	upstream	1959	NNAT
chr20	37055215	37055349	135	*	X34777	26776	37053843	37053978	136	-	1236	upstream	1236	SNORA71B
chr20	37058068	37058217	150	*	X34778	26777	37055949	37056086	138	-	1981	upstream	1981	SNORA71A
chr20	37058275	37058409	135	*	X34779	677839	37058310	37058447	138	-	0	overlapEnd	37	SNORA71C
chr20	37062628	37062777	150	*	X34781	677840	37062505	37062642	138	-	0	overlapStart	0	SNORA71D
chr20	44439394	44439415	22	*	X35010	11065	44441255	44445596	4342	+	1839	upstream	1839	UBE2C
chr20	44439521	44439655	135	*	X35011	11065	44441255	44445596	4342	+	1599	upstream	1599	UBE2C
chr20	44440091	44440240	150	*	X35012	11065	44441255	44445596	4342	+	1014	upstream	1014	UBE2C
chr20	45946704	45946838	135	*	X35143	100131496	45947246	45949498	2253	+	407	upstream	407	LOC100131496
chr20	45947064	45947198	135	*	X35144	100131496	45947246	45949498	2253	+	47	upstream	47	LOC100131496
chr20	49200301	49200420	120	*	X35476	693230	49202323	49202416	94	+	1902	upstream	1902	MIR645
chr20	49202077	49202226	150	*	X35477	693230	49202323	49202416	94	+	96	upstream	96	MIR645
chr20	61298291	61298432	142	*	X35768	100127888	61294379	61297973	3595	-	317	upstream	317	SLCO4A1-AS1
chr20	61299216	61299328	113	*	X35769	100127888	61294379	61297973	3595	-	1242	upstream	1242	SLCO4A1-AS1
chr20	61571234	61571383	150	*	X35797	11083	61509090	61569304	60215	-	1929	upstream	1929	DIDO1
chr20	61916337	61916507	171	*	X35827	100422945	61918160	61918218	59	+	1652	upstream	1652	MIR4326
chr20	61917870	61917884	15	*	X35828	100422945	61918160	61918218	59	+	275	upstream	275	MIR4326
chr20	62337203	62337352	150	*	X35849	84619	62338794	62370460	31667	+	1441	upstream	1441	ZGPAT
chr20	62365217	62365271	55	*	X35858	54923	62367053	62370460	3408	+	1781	upstream	1781	LIME1
chr20	62365517	62365711	195	*	X35859	54923	62367053	62370460	3408	+	1341	upstream	1341	LIME1
chr20	62365742	62365906	165	*	X35860	54923	62367053	62370460	3408	+	1146	upstream	1146	LIME1
chr20	62366747	62366866	120	*	X35861	54923	62367053	62370460	3408	+	186	upstream	186	LIME1
chr20	62366987	62367151	165	*	X35862	54923	62367053	62370460	3408	+	0	overlapStart	0	LIME1
chr20	62549299	62549403	105	*	X35876	100126329	62550778	62551006	229	+	1374	upstream	1374	MIR941-1
chr20	62549299	62549403	105	*	X35876	100126352	62551085	62551313	229	+	1681	upstream	1681	MIR941-3
chr20	62572502	62573057	556	*	X35887	100302137	62572818	62572897	80	-	0	includeFeature	0	MIR1914
chr20	62573718	62574046	329	*	X35888	100302137	62572818	62572897	80	-	820	upstream	820	MIR1914
chr20	62573718	62574046	329	*	X35888	693232	62573984	62574079	96	-	0	overlapEnd	32	MIR647
chr20	62574257	62574646	390	*	X35889	100302137	62572818	62572897	80	-	1359	upstream	1359	MIR1914
chr20	62574257	62574646	390	*	X35889	693232	62573984	62574079	96	-	177	upstream	177	MIR647
chr20	62575307	62575796	490	*	X35890	693232	62573984	62574079	96	-	1227	upstream	1227	MIR647
chr20	62663719	62663829	111	*	X35926	284739	62665697	62671315	5619	+	1867	upstream	1867	C20orf204
chr20	62663999	62664088	90	*	X35927	284739	62665697	62671315	5619	+	1608	upstream	1608	C20orf204
chr20	62664384	62664493	110	*	X35928	284739	62665697	62671315	5619	+	1203	upstream	1203	C20orf204
chr20	62665424	62665573	150	*	X35929	284739	62665697	62671315	5619	+	123	upstream	123	C20orf204
chr20	62665679	62665828	150	*	X35930	284739	62665697	62671315	5619	+	0	overlapStart	0	C20orf204
chr21	33750522	33750579	58	*	X36012	677846	33749496	33749631	136	-	890	upstream	890	SNORA80A
chr21	33751433	33751567	135	*	X36013	677846	33749496	33749631	136	-	1801	upstream	1801	SNORA80A
chr21	34619767	34619976	210	*	X36027	3588	34621014	34669539	48526	+	1037	upstream	1037	IL10RB
chr21	34620745	34620789	45	*	X36028	3588	34621014	34669539	48526	+	224	upstream	224	IL10RB
chr22	23603247	23603381	135	*	X37121	26226	23604954	23607186	2233	+	1572	upstream	1572	FBXW4P1
chr22	23604465	23604579	115	*	X37122	26226	23604954	23607186	2233	+	374	upstream	374	FBXW4P1
chr22	29730383	29730522	140	*	X37434	100500833	29729147	29729256	110	-	1126	upstream	1126	NA
chr22	29730623	29730847	225	*	X37435	100500833	29729147	29729256	110	-	1366	upstream	1366	NA
chr22	29730898	29730945	48	*	X37436	100500833	29729147	29729256	110	-	1641	upstream	1641	NA
chr22	29730996	29731032	37	*	X37437	100500833	29729147	29729256	110	-	1739	upstream	1739	NA
chr22	30695368	30695622	255	*	X37544	652968	30681107	30695540	14434	-	0	overlapStart	0	CASTOR1
chr22	30697112	30697137	26	*	X37545	652968	30681107	30695540	14434	-	1571	upstream	1571	CASTOR1
chr22	30697228	30697410	183	*	X37546	652968	30681107	30695540	14434	-	1687	upstream	1687	CASTOR1
chr22	35730028	35730252	225	*	X37770	100500826	35731633	35731751	119	+	1380	upstream	1380	MIR3909
chr22	35730733	35730768	36	*	X37771	100500826	35731633	35731751	119	+	864	upstream	864	MIR3909
chr22	38028707	38028816	110	*	X38062	23616	38030661	38062939	32279	+	1844	upstream	1844	SH3BP1
chr22	39826457	39826593	137	*	X38252	100506472	39828165	39833133	4969	+	1571	upstream	1571	LOC100506472
chr22	42294849	42295013	165	*	X38609	407039	42296948	42297016	69	+	1934	upstream	1934	MIR33A
chr22	42295150	42295284	135	*	X38610	407039	42296948	42297016	69	+	1663	upstream	1663	MIR33A
chr22	42295765	42295914	150	*	X38611	407039	42296948	42297016	69	+	1033	upstream	1033	MIR33A
chr22	42296109	42296258	150	*	X38612	407039	42296948	42297016	69	+	689	upstream	689	MIR33A
chr22	45596815	45596949	135	*	X38846	100302149	45596835	45596900	66	-	0	includeFeature	0	MIR1249
chr22	45598761	45598899	139	*	X38847	100302149	45596835	45596900	66	-	1860	upstream	1860	MIR1249
chr22	46155476	46155704	229	*	X38875	100616253	46156404	46156478	75	+	699	upstream	699	MIR4762
chr22	50174807	50175269	463	*	X39087	90834	50171538	50173958	2421	-	848	upstream	848	NA
chr22	50684312	50684398	87	*	X39184	85378	50656118	50683400	27283	-	911	upstream	911	TUBGCP6
chr22	50684879	50685073	195	*	X39185	85378	50656118	50683400	27283	-	1478	upstream	1478	TUBGCP6
chr22	51017639	51017837	199	*	X39339	1375	51007290	51017096	9807	-	542	upstream	542	CPT1B
chr3	9437523	9437659	137	*	X39415	55209	9439403	9519838	80436	+	1743	upstream	1743	SETD5
chr3	9790494	9790507	14	*	X39476	4968	9791628	9808353	16726	+	1120	upstream	1120	OGG1
chr3	10319433	10319536	104	*	X39508	100126793	10320905	10335133	14229	+	1368	upstream	1368	GHRLOS
chr3	10319895	10320017	123	*	X39509	100126793	10320905	10335133	14229	+	887	upstream	887	GHRLOS
chr3	10320138	10320302	165	*	X39510	100126793	10320905	10335133	14229	+	602	upstream	602	GHRLOS
chr3	10320453	10320617	165	*	X39511	100126793	10320905	10335133	14229	+	287	upstream	287	GHRLOS
chr3	10321084	10321172	89	*	X39512	100126793	10320905	10335133	14229	+	0	inside	178	GHRLOS
chr3	20215479	20215613	135	*	X39952	100874028	20215736	20227919	12184	+	122	upstream	122	SGO1-AS1
chr3	39449478	39449702	225	*	X40075	574040	39449882	39450030	149	+	179	upstream	179	SNORA6
chr3	39451398	39451562	165	*	X40076	6044	39452545	39452698	154	+	982	upstream	982	SNORA62
chr3	42132508	42132693	186	*	X40091	22906	42132746	42267382	134637	+	52	upstream	52	TRAK1
chr3	42132876	42132980	105	*	X40092	22906	42132746	42267382	134637	+	0	inside	129	TRAK1
chr3	44153758	44153847	90	*	X40127	406929	44155704	44155802	99	+	1856	upstream	1856	MIR138-1
chr3	45927989	45928008	20	*	X40220	10803	45927996	45944667	16672	+	0	overlapStart	0	CCR9
chr3	45928024	45928173	150	*	X40221	10803	45927996	45944667	16672	+	0	inside	27	CCR9
chr3	45928219	45928236	18	*	X40222	10803	45927996	45944667	16672	+	0	inside	222	CCR9
chr3	45984973	45985000	28	*	X40229	10663	45984973	45989845	4873	+	0	inside	0	CXCR6
chr3	47051670	47051722	53	*	X40306	100129354	47053032	47054957	1926	+	1309	upstream	1309	NRADDP
chr3	47051813	47052007	195	*	X40307	100129354	47053032	47054957	1926	+	1024	upstream	1024	NRADDP
chr3	47889566	47889835	270	*	X40417	100302232	47891045	47891119	75	+	1209	upstream	1209	MIR1226
chr3	47889866	47890210	345	*	X40418	100302232	47891045	47891119	75	+	834	upstream	834	MIR1226
chr3	47890215	47890409	195	*	X40419	100302232	47891045	47891119	75	+	635	upstream	635	MIR1226
chr3	47890500	47890586	87	*	X40420	100302232	47891045	47891119	75	+	458	upstream	458	MIR1226
chr3	47890873	47890964	92	*	X40421	100302232	47891045	47891119	75	+	80	upstream	80	MIR1226
chr3	48711496	48711706	211	*	X40494	1951	48662831	48709981	47151	-	1514	upstream	1514	CELSR3
chr3	48724699	48724764	66	*	X40504	51517	48711278	48723334	12057	-	1364	upstream	1364	NCKIPSD
chr3	48724880	48724965	86	*	X40505	51517	48711278	48723334	12057	-	1545	upstream	1545	NCKIPSD
chr3	49068036	49068320	285	*	X40541	3615	49061762	49066875	5114	-	1160	upstream	1160	IMPDH2
chr3	49315270	49315500	231	*	X40577	375341	49306030	49314508	8479	-	761	upstream	761	C3orf62
chr3	49396275	49396379	105	*	X40592	2876	49394609	49395791	1183	-	483	upstream	483	GPX1
chr3	49396397	49396546	150	*	X40593	2876	49394609	49395791	1183	-	605	upstream	605	GPX1
chr3	49758088	49758222	135	*	X40621	386724	49754267	49757238	2972	-	849	upstream	849	AMIGO3
chr3	49758336	49758530	195	*	X40622	386724	49754267	49757238	2972	-	1097	upstream	1097	AMIGO3
chr3	50367300	50367307	8	*	X40681	11334	50362341	50365668	3328	-	1631	upstream	1631	TUSC2
chr3	52264510	52264959	450	*	X40810	54106	52255096	52265247	10152	-	0	inside	287	TLR9
chr3	52264989	52265154	166	*	X40811	54106	52255096	52265247	10152	-	0	inside	92	TLR9
chr3	52265230	52265364	135	*	X40812	54106	52255096	52265247	10152	-	0	overlapStart	0	TLR9
chr3	52267194	52267293	100	*	X40813	54106	52255096	52265247	10152	-	1946	upstream	1946	TLR9
chr3	52722624	52722743	120	*	X40875	692089	52723256	52723331	76	+	512	upstream	512	SNORD19
chr3	57743275	57743313	39	*	X41009	7871	57743174	57914894	171721	+	0	inside	100	SLMAP
